[Panel Mapper]
Version = "ASTP"
Date = "2020/12/15 ¤W¤È 09:12:47"

[Measurement Information]
Scan Start Time = "3690779116.0"
Scan Completion Time = "3690786928.8"
Recipe No = "0"
Manual Measurement = "TRUE"
GlassID = ""
Operator ID = ""
Scan Start Time String = "2020/12/14 ¤U¤È 04:25:15"
Scan Completion Time String = "2020/12/14 ¤U¤È 06:35:28"[LCD Data]
x (um),y (um),Cell Gap (um),PSG Rubbing Direction (°),PSA Rubbing Direction (°),Twist (°),PSG Pre-Tilt(°),PSA Pre-Tilt(°),RMS%Error,# of iterations
235.808115,525.208983,2.904490,90.318747,-90.138026,-0.456772,0.514646,0.399285,0.258931,111.000000
235.808115,530.568259,2.912080,90.301317,89.986421,-0.314896,0.525890,-0.295061,0.393110,99.000000
235.808115,535.927534,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
235.808115,541.286809,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
235.808115,546.646085,2.910837,-89.712535,89.668057,-0.619408,0.150127,0.172457,0.324654,116.000000
235.808115,552.005360,2.911817,90.285950,-90.140892,-0.426842,1.103525,0.809064,0.236950,116.000000
235.808115,557.364635,2.943163,90.324570,-90.168825,-0.493396,0.633202,0.016885,0.278741,97.000000
235.808115,562.723911,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
235.808115,568.083186,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
235.808115,573.442461,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
235.808115,578.801737,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
235.808115,584.161012,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
235.808115,589.520288,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
235.808115,594.879563,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
235.808115,600.238838,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
235.808115,605.598114,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
235.808115,610.957389,2.937284,-89.747796,89.528741,-0.723463,0.299856,0.991288,0.339776,140.000000
235.808115,616.316664,2.906514,90.293730,89.715271,-0.578460,0.181550,-0.378441,0.271840,115.000000
235.808115,621.675940,2.902352,90.308766,-90.321954,-0.630721,0.462174,0.082631,0.287218,103.000000
235.808115,627.035215,2.915026,90.265245,89.961789,-0.303456,0.497516,-0.398903,0.557212,104.000000
235.808115,632.394490,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
235.808115,637.753766,2.925266,90.055565,89.468799,-0.586766,0.161253,-0.748141,0.527631,144.000000
235.808115,643.113041,2.901062,90.232176,-89.973019,-0.205195,0.296423,0.260441,0.250733,99.000000
235.808115,648.472316,2.914065,90.362137,-90.039933,-0.402070,0.716764,1.114015,0.307667,101.000000
235.808115,653.831592,2.950596,90.250664,89.891144,-0.359519,0.473244,-0.335481,0.536080,105.000000
235.808115,659.190867,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
235.808115,664.550142,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
235.808115,669.909418,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
235.808115,675.268693,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
235.808115,680.627968,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
235.808115,685.987244,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
235.808115,691.346519,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
235.808115,696.705794,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
235.808115,702.065070,2.948044,-90.009076,89.414617,-0.576307,0.809331,0.289080,0.483739,165.000000
235.808115,707.424345,2.920278,-89.744283,89.779021,-0.476696,0.225073,0.173321,0.392752,109.000000
235.808115,712.783620,2.890797,90.323411,89.817432,-0.505979,0.271459,-0.063397,0.229977,113.000000
235.808115,718.142896,2.894032,90.269759,89.722714,-0.547045,0.719347,-0.583304,0.404344,109.000000
235.808115,723.502171,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
235.808115,728.861446,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
235.808115,734.220722,2.906317,-89.862664,-90.328733,-0.466070,0.124713,-0.146873,0.362824,114.000000
235.808115,739.579997,2.890701,90.275210,-90.077482,-0.352692,0.450010,0.319770,0.219750,111.000000
235.808115,744.939272,2.917606,90.289862,-90.228647,-0.518509,0.657315,0.677063,0.355267,101.000000
235.808115,750.298548,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
235.808115,755.657823,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
235.808115,761.017098,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
235.808115,766.376374,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
235.808115,771.735649,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
235.808115,777.094924,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
235.808115,782.454200,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
235.808115,787.813475,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
235.808115,793.172750,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
235.808115,798.532026,2.920848,-89.694361,89.521095,-0.784545,0.237198,0.717326,0.357528,125.000000
235.808115,803.891301,2.884464,-89.713342,89.634348,-0.652310,0.334963,0.418965,0.264038,115.000000
235.808115,809.250576,2.877440,90.223133,-90.186993,-0.410126,0.225967,0.158733,0.228897,120.000000
235.808115,814.609852,2.884639,90.030554,89.771110,-0.259445,0.127985,-0.085177,0.353249,106.000000
235.808115,819.969127,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
235.808115,825.328403,2.900351,90.231523,89.628848,-0.602676,0.549953,-0.413303,0.309402,113.000000
235.808115,830.687678,2.877465,90.232158,89.740395,-0.491763,0.084959,-0.108482,0.321436,110.000000
235.808115,836.046953,2.884992,90.264202,-90.139115,-0.403317,0.502871,0.599424,0.193158,102.000000
235.808115,841.406229,2.921314,90.349325,-90.138987,-0.488312,1.249913,0.435095,0.498294,104.000000
235.808115,846.765504,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
235.808115,852.124779,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
235.808115,857.484055,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
235.808115,862.843330,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
235.808115,868.202605,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
235.808115,873.561881,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
235.808115,878.921156,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
235.808115,884.280431,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
235.808115,889.639707,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
235.808115,894.998982,2.900370,90.257271,89.595292,-0.661980,0.051798,-0.596144,0.333275,111.000000
235.808115,900.358257,2.872855,-89.730053,89.660525,-0.609423,0.319441,0.228599,0.244500,113.000000
235.808115,905.717533,2.872600,90.246171,89.760545,-0.485626,0.220583,-0.002056,0.263123,107.000000
235.808115,911.076808,2.886048,90.464741,89.935102,-0.529640,1.749777,-0.496657,0.533333,116.000000
235.808115,916.436083,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
235.808115,921.795359,2.884526,90.319354,89.636008,-0.683346,0.204219,-0.373472,0.332138,122.000000
235.808115,927.154634,2.867135,90.331445,-90.274871,-0.606317,0.123063,0.088688,0.198574,136.000000
235.808115,932.513909,2.888799,90.453103,-90.090842,-0.543945,0.640554,0.853995,0.306665,118.000000
235.808115,937.873185,2.924562,90.455983,-90.153972,-0.609956,1.897878,0.114908,0.617743,106.000000
235.808115,943.232460,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
235.808115,948.591735,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
235.808115,953.951011,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
235.808115,959.310286,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
235.808115,964.669561,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
235.808115,970.028837,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
235.808115,975.388112,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,0.000000,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,5.359275,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,10.718551,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,16.077826,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,21.437101,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,26.796377,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,32.155652,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,37.514927,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,42.874203,3.137796,-89.705435,89.652326,-0.642239,0.359135,1.876051,0.494485,130.000000
241.167390,48.233478,3.064088,90.263482,89.865558,-0.397924,0.083295,-0.975553,0.327623,118.000000
241.167390,53.592753,3.010693,90.286111,89.917999,-0.368112,0.733226,-0.913035,0.209993,110.000000
241.167390,58.952029,2.986100,90.244376,89.819423,-0.424953,1.497762,-2.098772,0.430765,172.000000
241.167390,64.311304,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,69.670579,2.938435,-89.694827,89.678132,-0.627041,0.597102,0.956045,0.328571,136.000000
241.167390,75.029855,2.910767,90.214659,-90.318792,-0.533452,0.310023,0.167696,0.253623,113.000000
241.167390,80.389130,2.904704,90.217810,-90.182315,-0.400125,0.282269,0.510723,0.213518,101.000000
241.167390,85.748405,2.933186,90.298940,89.818242,-0.480698,1.208418,-0.670682,0.487855,106.000000
241.167390,91.107681,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,96.466956,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,101.826231,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,107.185507,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,112.544782,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,117.904058,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,123.263333,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,128.622608,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,133.981884,2.981264,-89.725196,89.473129,-0.801675,0.954746,0.282213,0.471595,123.000000
241.167390,139.341159,2.956837,90.229024,89.643571,-0.585453,0.039002,-0.466544,0.299604,115.000000
241.167390,144.700434,2.932713,90.312865,89.864735,-0.448130,0.666528,-0.104220,0.205508,111.000000
241.167390,150.059710,2.939169,90.287831,89.994827,-0.293004,0.726372,-0.052160,0.262878,108.000000
241.167390,155.418985,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,160.778260,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,166.137536,2.961412,90.357534,89.648211,-0.709323,0.318019,-0.034995,0.291748,108.000000
241.167390,171.496811,2.949701,90.234398,-90.186283,-0.420681,0.739417,0.054210,0.193295,115.000000
241.167390,176.856086,2.968211,90.369397,-90.029482,-0.398879,0.577266,0.235827,0.281554,116.000000
241.167390,182.215362,3.001452,90.467903,90.036947,-0.430956,1.120380,-1.331980,0.612783,92.000000
241.167390,187.574637,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,192.933912,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,198.293188,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,203.652463,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,209.011738,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,214.371014,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,219.730289,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,225.089564,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,230.448840,2.991189,-89.719097,89.500170,-0.780733,0.930771,1.160022,0.431842,125.000000
241.167390,235.808115,2.946311,90.243716,89.742765,-0.500950,0.151223,-0.027416,0.255121,112.000000
241.167390,241.167390,2.933070,90.305906,-90.176651,-0.482557,0.127978,0.340083,0.216905,112.000000
241.167390,246.526666,2.943514,90.312790,89.872954,-0.439837,0.826950,-1.211025,0.421105,112.000000
241.167390,251.885941,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,257.245216,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,262.604492,2.943226,90.203396,89.457619,-0.745777,0.487700,-0.420452,0.496914,147.000000
241.167390,267.963767,2.940432,90.317892,-90.061778,-0.379670,0.346013,1.045038,0.176971,115.000000
241.167390,273.323042,2.968131,90.295388,89.841763,-0.453625,0.775444,-0.165479,0.291875,104.000000
241.167390,278.682318,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,284.041593,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,289.400868,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,294.760144,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,300.119419,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,305.478694,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,310.837970,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,316.197245,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,321.556520,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,326.915796,2.964264,-89.771486,89.573818,-0.654696,0.402075,0.909743,0.263065,129.000000
241.167390,332.275071,2.928899,90.217094,89.730087,-0.487007,0.467743,-0.366698,0.227138,116.000000
241.167390,337.634346,2.920763,90.281457,89.687174,-0.594283,0.355830,-0.193264,0.217131,122.000000
241.167390,342.993622,2.933650,-89.757951,-90.103443,-0.345492,0.849874,-0.047486,0.540484,119.000000
241.167390,348.352897,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,353.712173,2.951665,90.232958,89.412687,-0.820271,0.172191,-1.354391,0.567276,114.000000
241.167390,359.071448,2.925571,90.240322,-90.194998,-0.435320,0.613351,0.219313,0.196357,109.000000
241.167390,364.430723,2.938664,90.401139,-90.182957,-0.584096,0.593739,0.405820,0.273409,105.000000
241.167390,369.789999,2.974877,90.411407,89.967219,-0.444188,0.436608,-0.541765,0.442148,115.000000
241.167390,375.149274,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,380.508549,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,385.867825,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,391.227100,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,396.586375,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,401.945651,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,407.304926,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,412.664201,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,418.023477,2.967700,-89.823275,89.484170,-0.692555,0.752255,1.172534,0.444880,127.000000
241.167390,423.382752,2.932726,-89.732524,89.739480,-0.527996,0.433395,0.194048,0.380636,123.000000
241.167390,428.742027,2.907052,90.272973,-90.028067,-0.301039,0.346225,0.695313,0.237384,111.000000
241.167390,434.101303,2.912556,90.265136,89.843978,-0.421158,0.394186,-0.353963,0.310874,116.000000
241.167390,439.460578,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,444.819853,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,450.179129,2.923918,90.241406,89.751894,-0.489512,0.559954,-0.159160,0.309369,115.000000
241.167390,455.538404,2.912815,90.272246,-90.175359,-0.447605,0.740719,0.315419,0.213645,109.000000
241.167390,460.897679,2.936082,90.389142,-90.104396,-0.493538,0.602343,0.425220,0.303674,102.000000
241.167390,466.256955,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,471.616230,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,476.975505,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,482.334781,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,487.694056,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,493.053331,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,498.412607,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,503.771882,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,509.131157,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,514.490433,2.955999,-89.783125,89.342347,-0.874528,0.441566,1.153484,0.430518,115.000000
241.167390,519.849708,2.916031,-89.609577,89.813722,-0.576701,0.149847,0.307945,0.242397,122.000000
241.167390,525.208983,2.904991,90.394001,-90.175370,-0.569371,0.080581,0.597682,0.215807,121.000000
241.167390,530.568259,2.913794,90.212890,89.932719,-0.280171,0.218302,-0.424722,0.427174,108.000000
241.167390,535.927534,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,541.286809,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,546.646085,2.910807,-89.737091,-90.353096,-0.616005,0.258957,-0.538679,0.360889,107.000000
241.167390,552.005360,2.913831,90.292874,-90.078563,-0.371438,0.628682,1.268493,0.218528,115.000000
241.167390,557.364635,2.951590,90.374719,89.910573,-0.464146,0.901292,-0.212742,0.403786,115.000000
241.167390,562.723911,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,568.083186,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,573.442461,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,578.801737,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,584.161012,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,589.520288,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,594.879563,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,600.238838,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,605.598114,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,610.957389,2.929268,-89.734112,89.684197,-0.581691,0.392622,0.670662,0.318125,113.000000
241.167390,616.316664,2.902316,90.331317,89.798283,-0.533034,0.447784,-0.413512,0.251337,117.000000
241.167390,621.675940,2.902996,90.274937,-90.164606,-0.439543,0.365184,0.268432,0.288622,105.000000
241.167390,627.035215,2.908539,90.226672,90.234769,0.008097,0.554937,-0.819506,0.501315,155.000000
241.167390,632.394490,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,637.753766,2.920256,90.178931,89.550755,-0.628176,0.313630,-1.188663,0.443608,110.000000
241.167390,643.113041,2.898542,90.303166,-90.021113,-0.324279,0.467757,0.436853,0.217236,108.000000
241.167390,648.472316,2.916924,90.416023,-89.970600,-0.386623,0.934009,0.851383,0.285898,122.000000
241.167390,653.831592,2.951095,90.309767,89.932218,-0.377549,0.794270,-0.623129,0.550026,96.000000
241.167390,659.190867,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,664.550142,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,669.909418,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,675.268693,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,680.627968,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,685.987244,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,691.346519,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,696.705794,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,702.065070,2.954177,-89.894346,89.131176,-0.974478,0.679436,0.955150,0.563141,130.000000
241.167390,707.424345,2.911897,-89.759680,89.800484,-0.439836,0.557713,0.153550,0.369851,108.000000
241.167390,712.783620,2.893815,-89.805833,-90.299078,-0.493245,0.008892,-0.323462,0.215305,107.000000
241.167390,718.142896,2.895263,90.252382,89.771987,-0.480395,0.641153,-0.238699,0.400857,102.000000
241.167390,723.502171,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,728.861446,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,734.220722,2.901727,90.156215,-90.495130,-0.651345,0.249157,0.062147,0.376968,115.000000
241.167390,739.579997,2.891875,90.270692,-90.096868,-0.367560,0.719256,0.528279,0.254844,99.000000
241.167390,744.939272,2.923184,90.278985,-90.249810,-0.528795,0.829317,0.479132,0.394477,99.000000
241.167390,750.298548,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,755.657823,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,761.017098,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,766.376374,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,771.735649,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,777.094924,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,782.454200,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,787.813475,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,793.172750,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,798.532026,2.916028,90.194375,89.549712,-0.644663,0.502383,-1.343746,0.388271,122.000000
241.167390,803.891301,2.880338,-89.713871,89.653291,-0.632838,0.203889,0.277504,0.270746,122.000000
241.167390,809.250576,2.876990,90.296096,-90.290173,-0.586269,0.432752,0.346726,0.231459,107.000000
241.167390,814.609852,2.885870,90.085307,89.766995,-0.318311,0.613771,-0.386319,0.429833,103.000000
241.167390,819.969127,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,825.328403,2.897519,90.156467,89.735567,-0.420900,1.151287,-0.991862,0.276991,115.000000
241.167390,830.687678,2.875837,90.191199,89.732638,-0.458560,0.001283,-0.282884,0.302546,113.000000
241.167390,836.046953,2.886958,90.299478,-90.052515,-0.351993,0.829705,0.552420,0.221848,113.000000
241.167390,841.406229,2.925281,90.322086,-90.156028,-0.478114,1.402942,0.476512,0.510685,106.000000
241.167390,846.765504,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,852.124779,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,857.484055,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,862.843330,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,868.202605,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,873.561881,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,878.921156,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,884.280431,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,889.639707,2.922696,-89.889210,89.505957,-0.604832,0.457925,0.234704,0.415152,135.000000
241.167390,894.998982,2.895837,-89.722135,89.678366,-0.599499,0.128126,0.367247,0.312825,118.000000
241.167390,900.358257,2.871345,90.218980,89.548049,-0.670931,0.114361,-0.819601,0.265241,152.000000
241.167390,905.717533,2.874050,90.289697,-90.308746,-0.598442,0.247901,0.228765,0.345886,109.000000
241.167390,911.076808,2.882181,90.382965,-89.584339,0.032696,0.831922,1.579378,0.480308,142.000000
241.167390,916.436083,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,921.795359,2.883609,90.187165,-90.380288,-0.567453,0.013219,0.101460,0.399797,134.000000
241.167390,927.154634,2.868980,90.383654,-90.277549,-0.661204,0.348500,0.094378,0.212115,113.000000
241.167390,932.513909,2.892601,90.337004,-90.194307,-0.531311,0.684648,0.838009,0.319072,104.000000
241.167390,937.873185,2.933877,90.444198,-89.946035,-0.390233,2.568310,0.329575,0.574585,129.000000
241.167390,943.232460,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,948.591735,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,953.951011,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,959.310286,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,964.669561,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,970.028837,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241.167390,975.388112,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
246.526666,0.000000,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
